22 2
13 0.981
13 0.944
13 0.907
13 0.87
13 0.833
13 0.796
13 0.759
13 0.685
13 0.648
13 0.574
13 0.537
13 0.463
13 0.426
13 0.352
13 0.315
13 0.241
13 0.204
13 0.167
13 0.13
13 0.093
13 0.056
13 0.019
